,nloc,ccn,token_count,parameter_count,length,location,filepath,method_name,method_long_name,start_line,end_line
0,5,1,34,3,5,WeightedObservedPoint::WeightedObservedPoint@47-51@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::WeightedObservedPoint,"WeightedObservedPoint::WeightedObservedPoint( final double weight , final double x , final double y)",47,51
1,3,1,8,0,3,WeightedObservedPoint::getWeight@56-58@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getWeight,WeightedObservedPoint::getWeight(),56,58
2,3,1,8,0,3,WeightedObservedPoint::getX@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getX,WeightedObservedPoint::getX(),63,65
3,3,1,8,0,3,WeightedObservedPoint::getY@70-72@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.optimization.fitting.WeightedObservedPoint.java,WeightedObservedPoint::getY,WeightedObservedPoint::getY(),70,72
4,11,3,66,2,18,MathException::translate@58-75@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::translate,"MathException::translate( String s , Locale locale)",58,75
5,3,2,41,3,3,MathException::buildMessage@84-86@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::buildMessage,"MathException::buildMessage( Locale locale , String pattern , Object ... arguments)",84,86
6,5,1,25,0,5,MathException::MathException@92-96@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::MathException,MathException::MathException(),92,96
7,5,2,53,2,5,MathException::MathException@105-109@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::MathException,"MathException::MathException( String pattern , Object ... arguments)",105,109
8,5,1,30,1,5,MathException::MathException@118-122@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::MathException,MathException::MathException( Throwable rootCause),118,122
9,5,2,58,3,5,MathException::MathException@134-138@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::MathException,"MathException::MathException( Throwable rootCause , String pattern , Object ... arguments)",134,138
10,3,1,8,0,3,MathException::getPattern@145-147@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::getPattern,MathException::getPattern(),145,147
11,3,1,12,0,3,MathException::getArguments@154-156@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::getArguments,MathException::getArguments(),154,156
12,3,1,17,1,3,MathException::getMessage@165-167@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::getMessage,MathException::getMessage( Locale locale),165,167
13,3,1,8,0,3,MathException::getLocalizedMessage@171-173@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::getLocalizedMessage,MathException::getLocalizedMessage(),171,173
14,3,1,12,0,3,MathException::printStackTrace@179-181@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::printStackTrace,MathException::printStackTrace(),179,181
15,7,1,35,1,8,MathException::printStackTrace@189-196@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MathException.java,MathException::printStackTrace,MathException::printStackTrace( PrintStream out),189,196
16,3,1,9,0,3,UnivariateRealSolverUtils::UnivariateRealSolverUtils@33-35@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::UnivariateRealSolverUtils,UnivariateRealSolverUtils::UnivariateRealSolverUtils(),33,35
17,5,1,40,3,5,UnivariateRealSolverUtils::solve@51-55@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::solve,"UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1)",51,55
18,8,1,55,4,9,UnivariateRealSolverUtils::solve@73-81@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::solve,"UnivariateRealSolverUtils::solve( UnivariateRealFunction f , double x0 , double x1 , double absoluteAccuracy)",73,81
19,6,1,36,4,6,UnivariateRealSolverUtils::bracket@124-129@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::bracket,"UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound)",124,129
20,33,11,230,5,38,UnivariateRealSolverUtils::bracket@165-202@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::bracket,"UnivariateRealSolverUtils::bracket( UnivariateRealFunction function , double initial , double lowerBound , double upperBound , int maximumIterations)",165,202
21,3,1,20,2,3,UnivariateRealSolverUtils::midpoint@211-213@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::midpoint,"UnivariateRealSolverUtils::midpoint( double a , double b)",211,213
22,5,2,23,1,5,UnivariateRealSolverUtils::setup@220-224@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::setup,UnivariateRealSolverUtils::setup( UnivariateRealFunction f),220,224
23,3,1,14,1,3,MaxIterationsExceededException::MaxIterationsExceededException@42-44@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,MaxIterationsExceededException::MaxIterationsExceededException,MaxIterationsExceededException::MaxIterationsExceededException( final int maxIterations),42,44
24,5,1,30,3,5,MaxIterationsExceededException::MaxIterationsExceededException@53-57@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,MaxIterationsExceededException::MaxIterationsExceededException,"MaxIterationsExceededException::MaxIterationsExceededException( final int maxIterations , final String pattern , final Object ... arguments)",53,57
25,3,1,8,0,3,MaxIterationsExceededException::getMaxIterations@62-64@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.MaxIterationsExceededException.java,MaxIterationsExceededException::getMaxIterations,MaxIterationsExceededException::getMaxIterations(),62,64
26,3,1,9,0,3,AbstractContinuousDistribution::AbstractContinuousDistribution@45-47@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.distribution.AbstractContinuousDistribution.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.distribution.AbstractContinuousDistribution.java,AbstractContinuousDistribution::AbstractContinuousDistribution,AbstractContinuousDistribution::AbstractContinuousDistribution(),45,47
27,36,7,219,1,52,AbstractContinuousDistribution::inverseCumulativeProbability@60-111@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.distribution.AbstractContinuousDistribution.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed8/45/org.apache.commons.math.distribution.AbstractContinuousDistribution.java,AbstractContinuousDistribution::inverseCumulativeProbability,AbstractContinuousDistribution::inverseCumulativeProbability( final double p),60,111
